id,name,sex,age,height,weight,team,noc,year,season,city,sport,event_x,medal,event_y,substance,flagged,result,result_100m_mens_london,result_100m_womens_rio,result_100m_womens_london,result_200m_mens_rio,result_200m_mens_london,result_200m_womens_rio,result_200m_womens_london,result_110h_mens_rio,result_110h_mens_london,result_100h_womens_rio,result_100h_womens_london,result_3000steep_mens_rio,result_3000steep_mens_london,result_3000steep_womens_rio,result_3000steep_womens_london,result_marathon_mens_rio,result_marathon_mens_london,result_marathon_womens_rio,result_marathon_womens_london,result_20km_mens_rio,result_20km_mens_london,result_20km_womens_rio,result_20km_womens_london,result_400m_mens_rio,result_400m_mens_london,result_400m_womens_rio,result_400m_womens_london,result_5000m_mens_rio,result_5000m_mens_london,result_5000m_womens_rio,result_5000m_womens_london,result_800m_mens_rio,result_800m_mens_london,result_800m_womens_rio,result_800m_womens_london,result_discus_mens_rio,result_discus_mens_london,result_discus_womens_rio,result_discus_womens_london
80915,mohamed mohamed,M,18.0,,,Somalia,SOM,2012,Summer,London,Athletics,"Athletics Men's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80916,mohamed mohamed,M,20.0,,,Somalia,SOM,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:57.84,,,,,,,,,,,
80949,abdullah mohammed,M,19.0,172.0,73.0,Saudi Arabia,KSA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80976,friederike mhlenkamp,F,23.0,176.0,63.0,Germany,GER,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80993,malte mohr,M,26.0,192.0,83.0,Germany,GER,2012,Summer,London,Athletics,Athletics Men's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81060,godfrey mokoena,M,27.0,190.0,76.0,South Africa,RSA,2012,Summer,London,Athletics,Athletics Men's Long Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81060,godfrey mokoena,M,31.0,190.0,76.0,South Africa,RSA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81061,stephen mokoka,M,27.0,157.0,52.0,South Africa,RSA,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,2:19:52,,,,,,,,,,,,,,,,,,,,,,
81061,stephen mokoka,M,31.0,157.0,52.0,South Africa,RSA,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81089,antje schmidt,F,28.0,174.0,57.0,Germany,GER,2012,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,9:21.78,,,,,,,,,,,,,,,,,,,,,,,,
81089,antje schmidt,F,28.0,174.0,57.0,Germany,GER,2012,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,9:26.57,,,,,,,,,,,,,,,,,,,,,,,,
81145,lus molina,M,28.0,172.0,57.0,Argentina,ARG,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81162,georganne moline,F,22.0,178.0,59.0,United States,USA,2012,Summer,London,Athletics,Athletics Women's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81172,katharina molitor,F,28.0,183.0,79.0,Germany,GER,2012,Summer,London,Athletics,Athletics Women's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81219,anne cibis,F,26.0,173.0,68.0,Germany,GER,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81443,jos arevalo,M,24.0,174.0,65.0,Colombia,COL,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81454,concepcin coll,F,31.0,170.0,59.0,Spain,ESP,2012,Summer,London,Athletics,Athletics Women's Long Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81454,concepcin coll,F,35.0,170.0,59.0,Spain,ESP,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81467,noelle montcalm,F,28.0,168.0,53.0,Canada,CAN,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81467,noelle montcalm,F,28.0,168.0,53.0,Canada,CAN,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81581,isidro valencia,M,21.0,176.0,68.0,Colombia,COL,2012,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81591,amantle montsho,F,29.0,173.0,57.0,Botswana,BOT,2012,Summer,London,Athletics,Athletics Women's 400 metres,,Sprinting,Methylhexaneamine,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.75,,,,,,,,,,,,
81591,amantle montsho,F,29.0,173.0,57.0,Botswana,BOT,2012,Summer,London,Athletics,Athletics Women's 400 metres,,Sprinting,Methylhexaneamine,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.15,,,,,,,,,,,,
81591,amantle montsho,F,29.0,173.0,57.0,Botswana,BOT,2012,Summer,London,Athletics,Athletics Women's 400 metres,,Sprinting,Methylhexaneamine,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.40,,,,,,,,,,,,
81616,tasama moogas,M,28.0,165.0,52.0,Israel,ISR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,2:30:30,,,,,,,,,,,,,,,,,,,,,,,
81727,pedro suescun,M,34.0,169.0,55.0,Venezuela,VEN,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81737,mohammad moradi,M,26.0,169.0,62.0,Iran,IRI,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81738,sajjad moradi,M,29.0,183.0,68.0,Iran,IRI,2012,Summer,London,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81742,fabiana mores,F,30.0,170.0,55.0,Brazil,BRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81768,celiangeli melndez,F,30.0,165.0,63.0,Puerto Rico,PUR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81918,sara moreira,F,26.0,166.0,50.0,Portugal,POR,2012,Summer,London,Athletics,"Athletics Women's 10,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81918,sara moreira,F,30.0,166.0,50.0,Portugal,POR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81951,eli valencia,F,27.0,175.0,93.0,Colombia,COL,2012,Summer,London,Athletics,Athletics Women's Hammer Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81978,dison cruz,M,32.0,166.0,54.0,Ecuador,ECU,2012,Summer,London,Athletics,Athletics Men's 50 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81979,yipsi gonzlez,F,31.0,175.0,78.0,Cuba,CUB,2012,Summer,London,Athletics,Athletics Women's Hammer Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82027,jason morgan,M,29.0,183.0,79.0,Jamaica,JAM,2012,Summer,London,Athletics,Athletics Men's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.46,,
82063,sergey morgunov,M,19.0,178.0,70.0,Russia,RUS,2012,Summer,London,Athletics,Athletics Men's Long Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82136,koichiro morioka,M,27.0,185.0,69.0,Japan,JPN,2012,Summer,London,Athletics,Athletics Men's 50 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82136,koichiro morioka,M,31.0,185.0,69.0,Japan,JPN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82190,santtu mr,M,23.0,181.0,71.0,Finland,FIN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82207,angela moroanu,F,25.0,181.0,60.0,Romania,ROU,2012,Summer,London,Athletics,Athletics Women's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82271,sandi morris,F,24.0,173.0,62.0,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82312,brett morse,M,23.0,190.0,110.0,Great Britain,GBR,2012,Summer,London,Athletics,Athletics Men's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.18,,
82346,amaechi morton,M,22.0,187.0,77.0,Nigeria,NGR,2012,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82396,angelica moser,F,18.0,169.0,65.0,Switzerland,SUI,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82429,veronika mosina,F,21.0,172.0,57.0,Russia,RUS,2012,Summer,London,Athletics,Athletics Women's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82469,curtis moss,M,25.0,189.0,90.0,Canada,CAN,2012,Summer,London,Athletics,Athletics Men's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82544,craig mottram,M,32.0,188.0,71.0,Australia,AUS,2012,Summer,London,Athletics,"Athletics Men's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:40.24,,,,,,,,,,
82576,ghfran mouhamad,F,23.0,168.0,60.0,Syria,SYR,2012,Summer,London,Athletics,Athletics Women's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82576,ghfran mouhamad,F,27.0,168.0,60.0,Syria,SYR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82578,abdi mouhyadin,M,20.0,160.0,60.0,Djibouti,DJI,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82590,bertrand moulinet,M,25.0,177.0,64.0,France,FRA,2012,Summer,London,Athletics,Athletics Men's 20 kilometres Walk,,Race walking,FG-4592 (HIF inhibitor),1.0,,,,,,,,,,,,,,,,,,,,,,1:20:12,,,,,,,,,,,,,,,,,,
82590,bertrand moulinet,M,25.0,177.0,64.0,France,FRA,2012,Summer,London,Athletics,Athletics Men's 50 kilometres Walk,,Race walking,FG-4592 (HIF inhibitor),1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82628,kaveh mousavi,M,27.0,203.0,120.0,Iran,IRI,2012,Summer,London,Athletics,Athletics Men's Hammer Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82628,kaveh mousavi,M,31.0,203.0,120.0,Iran,IRI,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82671,mohamed moustaoui,M,27.0,174.0,62.0,Morocco,MAR,2012,Summer,London,Athletics,"Athletics Men's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82708,pol betriu,M,19.0,178.0,62.0,Andorra,AND,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82712,vctor carvajal,M,29.0,196.0,80.0,Cuba,CUB,2012,Summer,London,Athletics,Athletics Men's High Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82737,stephen mozia,M,22.0,191.0,124.0,Nigeria,NGR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Shot Put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82743,anna mller,F,19.0,166.0,52.0,Denmark,DEN,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82789,zakia mohamed,F,36.0,150.0,50.0,Tanzania,TAN,2012,Summer,London,Athletics,"Athletics Women's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82843,bedan muchiri,M,21.0,170.0,54.0,Kenya,KEN,2012,Summer,London,Athletics,"Athletics Men's 10,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82843,bedan muchiri,M,25.0,170.0,54.0,Kenya,KEN,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82900,dalilah muhammad,F,26.0,173.0,55.0,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82927,carline muir,F,28.0,170.0,65.0,Canada,CAN,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82927,carline muir,F,28.0,170.0,65.0,Canada,CAN,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82929,laura muir,F,23.0,161.0,49.0,Great Britain,GBR,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82951,claudette mukasakindi,F,29.0,160.0,50.0,Rwanda,RWA,2012,Summer,London,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,3:05:57,2:51:07,,,,,,,,,,,,,,,,,,,,
82951,claudette mukasakindi,F,33.0,160.0,50.0,Rwanda,RWA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,3:05:57,2:51:07,,,,,,,,,,,,,,,,,,,,
82952,margarita mukashova,F,26.0,165.0,50.0,Kazakhstan,KAZ,2012,Summer,London,Athletics,Athletics Women's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82952,margarita mukashova,F,30.0,165.0,50.0,Kazakhstan,KAZ,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82976,nedad mulabegovi,M,31.0,190.0,120.0,Croatia,CRO,2012,Summer,London,Athletics,Athletics Men's Shot Put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83105,laura mller,F,20.0,172.0,58.0,Germany,GER,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83127,nadine mller,F,26.0,193.0,94.0,Germany,GER,2012,Summer,London,Athletics,Athletics Women's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.13,65.94
83127,nadine mller,F,26.0,193.0,94.0,Germany,GER,2012,Summer,London,Athletics,Athletics Women's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.13,65.89
83127,nadine mller,F,30.0,193.0,94.0,Germany,GER,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.13,65.94
83127,nadine mller,F,30.0,193.0,94.0,Germany,GER,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.13,65.89
83173,ngel rodrguez,M,28.0,178.0,60.0,Spain,ESP,2012,Summer,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83176,robert mullett,M,29.0,178.0,64.0,Great Britain,GBR,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83211,prince mumba,M,27.0,180.0,70.0,Zambia,ZAM,2012,Summer,London,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:49.07,,,,,,
83217,vincent kiilu,M,29.0,163.0,56.0,Kenya,KEN,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83253,marina munan,F,29.0,165.0,51.0,Serbia,SRB,2012,Summer,London,Athletics,"Athletics Women's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83256,markus mnch,M,26.0,207.0,130.0,Germany,GER,2012,Summer,London,Athletics,Athletics Men's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83268,marc mundell,M,29.0,189.0,77.0,South Africa,RSA,2012,Summer,London,Athletics,Athletics Men's 50 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83268,marc mundell,M,33.0,189.0,77.0,South Africa,RSA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83279,charles muneria,M,20.0,167.0,55.0,Kenya,KEN,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:30.95,,,,,,,,,,,
83386,clarence munyai,M,18.0,170.0,65.0,South Africa,RSA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83397,kabange mupopo,F,23.0,170.0,62.0,Zambia,ZAM,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83421,yukifumi murakami,M,32.0,186.0,93.0,Japan,JPN,2012,Summer,London,Athletics,Athletics Men's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83454,vyacheslav muravyov,M,30.0,180.0,70.0,Kazakhstan,KAZ,2012,Summer,London,Athletics,Athletics Men's 200 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83460,kota murayama,M,23.0,174.0,52.0,Japan,JPN,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:26.72,,,,,,,,,,,
83460,kota murayama,M,23.0,174.0,52.0,Japan,JPN,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83478,fabiana murer,F,31.0,172.0,58.0,Brazil,BRA,2012,Summer,London,Athletics,Athletics Women's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83478,fabiana murer,F,35.0,172.0,58.0,Brazil,BRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83485,jhon murillo,M,32.0,183.0,84.0,Colombia,COL,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83502,koji murofushi,M,37.0,187.0,96.0,Japan,JPN,2012,Summer,London,Athletics,Athletics Men's Hammer Throw,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83514,clayton murphy,M,21.0,180.0,68.0,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:42.93,,,,,,,
83574,freya murray,F,28.0,158.0,44.0,Great Britain,GBR,2012,Summer,London,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,,2:32:14,,,,,,,,,,,,,,,,,,,,
83592,ross murray,M,21.0,,,Great Britain,GBR,2012,Summer,London,Athletics,"Athletics Men's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83617,wilma murto,F,18.0,181.0,68.0,Finland,FIN,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83639,ronald musagala,M,23.0,,,Uganda,UGA,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83655,maryan muse,F,19.0,,,Somalia,SOM,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83677,iaroslav musinschi,M,35.0,182.0,73.0,Moldova,MDA,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,2:16:25,,,,,,,,,,,,,,,,,,,,,,
83689,ercan muslu,M,27.0,160.0,52.0,Turkey,TUR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,2:18:40,,,,,,,,,,,,,,,,,,,,,,,
83702,faustine mussa,M,31.0,175.0,60.0,Tanzania,TAN,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,2:17:39,,,,,,,,,,,,,,,,,,,,,,
83742,abel mutai,M,23.0,187.0,73.0,Kenya,KEN,2012,Summer,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze,,,,,,,,,,,,,,,,,8:19.73,,,,,,,,,,,,,,,,,,,,,,,,,,
83742,abel mutai,M,23.0,187.0,73.0,Kenya,KEN,2012,Summer,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze,,,,,,,,,,,,,,,,,8:17.70,,,,,,,,,,,,,,,,,,,,,,,,,,
83743,emmanuel mutai,M,27.0,162.0,52.0,Kenya,KEN,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,2:14:49,,,,,,,,,,,,,,,,,,,,,,
83744,munyo mutai,M,23.0,,,Uganda,UGA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,2:11:49,,,,,,,,,,,,,,,,,,,,,,,
83754,julius mutekanga,M,24.0,176.0,76.0,Uganda,UGA,2012,Summer,London,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:48.41,,,,,,
83765,semiha mutlu,F,25.0,168.0,55.0,Turkey,TUR,2012,Summer,London,Athletics,Athletics Women's 20 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:35:33,,,,,,,,,,,,,,,,
83788,lna mze,F,19.0,182.0,75.0,Latvia,LAT,2012,Summer,London,Athletics,Athletics Women's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83805,gabriel mvumvure,M,28.0,170.0,70.0,Zimbabwe,ZIM,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83806,jean mvuyekure,M,27.0,158.0,54.0,Rwanda,RWA,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,2:30:19,,,,,,,,,,,,,,,,,,,,,,
83840,boniface mweresa,M,18.0,170.0,70.0,Kenya,KEN,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83865,carl myerscough,M,32.0,208.0,160.0,Great Britain,GBR,2012,Summer,London,Athletics,Athletics Men's Shot Put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83877,myint li,F,23.0,168.0,55.0,Myanmar,MYA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83891,povilas mykolaitis,M,29.0,187.0,81.0,Lithuania,LTU,2012,Summer,London,Athletics,Athletics Men's Long Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83929,valentyna myronchuk,F,21.0,167.0,55.0,Ukraine,UKR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,1:38:20,,,,,,,,,,,,,,,,,
83991,dmitry nabokov,M,20.0,186.0,69.0,Belarus,BLR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
